time,x,y,z,yaw,pitch,roll,speed
37.02,-39.1103,-76.7012,0,-1.39163,0,0,9.256
37.04,-39.0776,-76.883,0,-1.39123,0,0,9.232
37.06,-39.045,-77.0642,0,-1.39083,0,0,9.208
37.08,-39.0125,-77.245,0,-1.39043,0,0,9.184
37.1,-38.98,-77.4253,0,-1.39004,0,0,9.16
37.12,-38.9469,-77.605,0,-1.38973,0,0,9.136
37.14,-38.9138,-77.7842,7.60E-09,-1.38943,1.31E-08,-5.49E-09,9.112
37.16,-38.8807,-77.9629,0,-1.38914,0,0,9.088
37.18,-38.8477,-78.1412,7.60E-09,-1.38884,-1.31E-08,-5.49E-09,9.064
37.2,-38.8148,-78.319,0,-1.38855,0,0,9.04
37.22,-38.782,-78.4963,0,-1.38826,0,0,9.016
37.24,-38.7493,-78.6731,0,-1.38797,0,0,8.992
37.26,-38.7167,-78.8495,7.30E-09,-1.38768,-1.31E-08,5.49E-09,8.968
37.28,-38.6841,-79.0254,7.30E-09,-1.38739,-1.31E-08,5.49E-09,8.944
37.3,-38.6517,-79.2008,1.46E-08,-1.3871,2.25E-14,1.10E-08,8.92
37.32,-38.6193,-79.3757,1.46E-08,-1.38681,2.25E-14,1.10E-08,8.896
37.34,-38.587,-79.5502,7.30E-09,-1.38652,1.31E-08,5.49E-09,8.872
37.36,-38.5548,-79.7242,7.30E-09,-1.38624,1.31E-08,5.49E-09,8.848
37.38,-38.5227,-79.8978,7.30E-09,-1.38595,1.31E-08,5.49E-09,8.824
37.4,-38.4907,-80.0708,7.30E-09,-1.38567,1.31E-08,5.49E-09,8.8
37.42,-38.4588,-80.2434,7.30E-09,-1.38538,-1.31E-08,5.49E-09,8.776
37.44,-38.4269,-80.4155,0,-1.3851,0,0,8.752
37.46,-38.3951,-80.5872,-9.89E-16,-1.38481,2.63E-08,7.58E-15,8.728
37.48,-38.3635,-80.7584,0,-1.38453,0,0,8.704
37.5,-38.3319,-80.9291,0,-1.38425,0,0,8.68
37.52,-38.3001,-81.0992,0,-1.38399,0,0,8.656
37.54,-38.2674,-81.2688,0,-1.38381,0,0,8.632
37.56,-38.2348,-81.4378,7.60E-09,-1.38363,-1.31E-08,-5.49E-09,8.608
37.58,-38.2023,-81.6064,7.60E-09,-1.38345,-1.31E-08,-5.49E-09,8.584
37.6,-38.1698,-81.7745,1.52E-08,-1.38327,-2.25E-14,-1.10E-08,8.56
37.62,-38.1375,-81.9421,1.52E-08,-1.38309,-2.25E-14,-1.10E-08,8.536
37.64,-38.1053,-82.1093,1.52E-08,-1.38292,-2.25E-14,-1.10E-08,8.512
37.66,-38.0731,-82.2759,7.60E-09,-1.38274,1.31E-08,-5.49E-09,8.488
37.68,-38.041,-82.4422,7.60E-09,-1.38256,1.31E-08,-5.49E-09,8.464
37.7,-38.0091,-82.6079,1.52E-08,-1.38238,-2.25E-14,-1.10E-08,8.44
37.72,-37.9772,-82.7732,0,-1.38221,0,0,8.416
37.74,-37.9454,-82.938,7.60E-09,-1.38203,-1.31E-08,-5.49E-09,8.392
37.76,-37.9137,-83.1023,0,-1.38186,0,0,8.368
37.78,-37.8821,-83.2662,-4.51E-16,-1.38168,2.63E-08,-1.22E-14,8.344
37.8,-37.8506,-83.4296,0,-1.38151,0,0,8.32
37.82,-37.8191,-83.5925,0,-1.38133,0,0,8.296
37.84,-37.7878,-83.7549,0,-1.38116,0,0,8.272
37.86,-37.7566,-83.9169,0,-1.38099,0,0,8.248
37.88,-37.7254,-84.0784,0,-1.38082,0,0,8.224
37.9,-37.6944,-84.2394,0,-1.38064,0,0,8.2
37.92,-37.6634,-84.4,0,-1.38047,0,0,8.176
37.94,-37.6325,-84.5601,0,-1.3803,0,0,8.152
37.96,-37.6016,-84.7197,0,-1.37926,0,0,8.128
37.98,-37.5705,-84.8787,0,-1.37741,0,0,8.104
38,-37.5394,-85.0373,0,-1.37724,0,0,8.08
38.02,-37.5085,-85.1954,0,-1.37708,0,0,8.056
38.04,-37.4776,-85.3531,0,-1.37691,0,0,8.032
38.06,-37.4468,-85.5103,0,-1.37675,0,0,8.008
38.08,-37.4161,-85.6669,7.30E-09,-1.37655,-1.31E-08,5.49E-09,7.984
38.1,-37.3852,-85.8231,1.46E-08,-1.37621,2.25E-14,1.10E-08,7.96
38.12,-37.3545,-85.9789,2.98E-08,-1.37587,8.70E-22,-1.26E-22,7.936
38.14,-37.3238,-86.1341,1.46E-08,-1.37553,2.25E-14,1.10E-08,7.912
38.16,-37.2933,-86.2889,-1.46E-08,-1.3752,-2.25E-14,-1.10E-08,7.888
38.18,-37.2628,-86.4432,-1.46E-08,-1.37486,-2.25E-14,-1.10E-08,7.864
38.2,-37.2322,-86.5969,-1.46E-08,-1.37465,-2.25E-14,-1.10E-08,7.84
38.22,-37.2016,-86.7503,-1.46E-08,-1.37445,-2.25E-14,-1.10E-08,7.816
38.24,-37.1712,-86.9031,-1.46E-08,-1.37425,-2.25E-14,-1.10E-08,7.792
38.26,-37.1408,-87.0554,-1.46E-08,-1.37405,-2.25E-14,-1.10E-08,7.768
38.28,-37.1105,-87.2073,-1.46E-08,-1.37385,-2.25E-14,-1.10E-08,7.744
38.3,-37.0803,-87.3588,-1.46E-08,-1.37365,-2.25E-14,-1.10E-08,7.72
38.32,-37.0502,-87.5097,-1.46E-08,-1.37345,-2.25E-14,-1.10E-08,7.696
38.34,-37.0202,-87.6602,-1.46E-08,-1.37338,-2.25E-14,-1.10E-08,7.672
38.36,-36.9901,-87.8102,-1.46E-08,-1.37333,-2.25E-14,-1.10E-08,7.648
38.38,-36.9602,-87.9597,-9.89E-16,-1.37328,2.63E-08,7.58E-15,7.624
38.4,-36.9304,-88.1087,-9.89E-16,-1.37324,2.63E-08,7.58E-15,7.6
38.42,-36.9006,-88.2573,7.60E-09,-1.37319,1.31E-08,-5.49E-09,7.576
38.44,-36.871,-88.4054,1.52E-08,-1.37314,2.63E-08,-1.10E-08,7.552
38.46,-36.8415,-88.553,1.52E-08,-1.3731,2.63E-08,-1.10E-08,7.528
38.48,-36.812,-88.7002,2.98E-08,-1.37305,7.13E-22,-1.38E-22,7.504
38.5,-36.7826,-88.8469,-5.97E-10,-1.373,4.50E-14,2.20E-08,7.48
38.52,-36.7534,-88.9931,-5.97E-10,-1.37296,4.50E-14,2.20E-08,7.456
38.54,-36.7242,-89.1388,-5.97E-10,-1.37291,4.50E-14,2.20E-08,7.432
38.56,-36.6951,-89.2841,-5.97E-10,-1.37286,4.50E-14,2.20E-08,7.408
38.58,-36.6661,-89.4289,-5.97E-10,-1.37282,4.50E-14,2.20E-08,7.384
38.6,-36.6373,-89.5733,-5.97E-10,-1.37277,4.50E-14,2.20E-08,7.36
38.62,-36.6085,-89.7171,-5.97E-10,-1.37273,4.50E-14,2.20E-08,7.336
38.64,-36.5798,-89.8605,-5.97E-10,-1.37268,4.50E-14,2.20E-08,7.312
38.66,-36.5512,-90.0035,-5.97E-10,-1.37264,4.50E-14,2.20E-08,7.288
38.68,-36.5226,-90.1459,-5.97E-10,-1.37259,4.50E-14,2.20E-08,7.264
38.7,-36.4942,-90.2879,-5.97E-10,-1.37255,4.50E-14,2.20E-08,7.24
38.72,-36.4659,-90.4294,-5.97E-10,-1.3725,4.50E-14,2.20E-08,7.216
38.74,-36.4377,-90.5705,-5.97E-10,-1.37246,4.50E-14,2.20E-08,7.192
38.76,-36.4095,-90.711,1.46E-08,-1.37241,2.63E-08,1.10E-08,7.168
38.78,-36.3815,-90.8511,1.46E-08,-1.37237,2.63E-08,1.10E-08,7.144
38.8,-36.3535,-90.9908,1.46E-08,-1.37232,2.63E-08,1.10E-08,7.12
38.82,-36.3257,-91.1299,1.46E-08,-1.37228,2.63E-08,1.10E-08,7.096
38.84,-36.2979,-91.269,7.30E-09,-1.37223,3.94E-08,5.49E-09,7.091
38.86,-36.27,-91.4079,2.25E-08,-1.37219,1.31E-08,-5.49E-09,7.086
38.88,-36.2423,-91.5468,1.52E-08,-1.37215,-2.25E-14,-1.10E-08,7.081
38.9,-36.2145,-91.6856,1.52E-08,-1.3721,-2.25E-14,-1.10E-08,7.076
38.92,-36.1867,-91.8242,1.52E-08,-1.37206,-2.25E-14,-1.10E-08,7.071
38.94,-36.1586,-91.9627,1.52E-08,-1.37201,-2.25E-14,-1.10E-08,7.066
38.96,-36.1306,-92.1012,1.52E-08,-1.37196,-2.25E-14,-1.10E-08,7.061
38.98,-36.1026,-92.2395,1.52E-08,-1.37191,-2.25E-14,-1.10E-08,7.056
39,-36.0746,-92.3777,1.52E-08,-1.37186,-2.25E-14,-1.10E-08,7.051
39.02,-36.0466,-92.5158,1.52E-08,-1.37181,-2.25E-14,-1.10E-08,7.046
39.04,-36.0186,-92.6538,1.52E-08,-1.37176,-2.25E-14,-1.10E-08,7.041
39.06,-35.9907,-92.7917,1.52E-08,-1.37171,-2.25E-14,-1.10E-08,7.036
39.08,-35.9627,-92.9295,1.52E-08,-1.37166,-2.25E-14,-1.10E-08,7.031
39.1,-35.9348,-93.0673,1.52E-08,-1.37161,-2.25E-14,-1.10E-08,7.026
39.12,-35.9069,-93.2049,1.52E-08,-1.37156,-2.25E-14,-1.10E-08,7.021
39.14,-35.8791,-93.3424,1.52E-08,-1.37151,-2.25E-14,-1.10E-08,7.016
39.16,-35.8512,-93.4798,1.52E-08,-1.37146,-2.25E-14,-1.10E-08,7.011
39.18,-35.8234,-93.6172,1.52E-08,-1.37142,-2.25E-14,-1.10E-08,7.006
39.2,-35.7956,-93.7544,1.52E-08,-1.37137,-2.25E-14,-1.10E-08,7.001
39.22,-35.7678,-93.8915,7.60E-09,-1.37132,1.31E-08,-5.49E-09,6.996
39.24,-35.74,-94.0286,7.60E-09,-1.37127,1.31E-08,-5.49E-09,6.991
39.26,-35.7123,-94.1655,0,-1.37122,0,0,6.986
39.28,-35.6845,-94.3023,0,-1.37117,0,0,6.981
39.3,-35.6568,-94.4391,0,-1.37112,0,0,6.976
39.32,-35.6291,-94.5757,0,-1.37107,0,0,6.971
39.34,-35.6015,-94.7123,0,-1.37102,0,0,6.966
39.36,-35.5738,-94.8487,-7.30E-09,-1.37097,1.31E-08,-5.49E-09,6.961
39.38,-35.5462,-94.9851,0,-1.37093,0,0,6.956
39.4,-35.5186,-95.1213,0,-1.37088,0,0,6.951
39.42,-35.491,-95.2575,0,-1.37083,0,0,6.946
39.44,-35.4634,-95.3935,0,-1.37078,0,0,6.941
39.46,-35.4359,-95.5295,0,-1.37073,0,0,6.936
39.48,-35.4083,-95.6653,0,-1.37068,0,0,6.931
39.5,-35.3808,-95.8011,0,-1.37063,0,0,6.926
39.52,-35.3533,-95.9368,0,-1.37058,0,0,6.921
39.54,-35.3259,-96.0723,0,-1.37054,0,0,6.916
39.56,-35.2984,-96.2078,7.30E-09,-1.38907,-1.31E-08,5.49E-09,6.911
39.58,-35.2746,-96.3438,7.30E-09,-1.40388,-1.31E-08,5.49E-09,6.906
39.6,-35.2509,-96.4798,0,-1.41836,0,0,6.901
39.62,-35.2317,-96.6163,7.30E-09,-1.43749,1.31E-08,5.49E-09,6.896
39.64,-35.2149,-96.7531,0,-1.45921,0,0,6.891
39.66,-35.2004,-96.89,0,-1.48086,0,0,6.886
39.68,-35.1905,-97.0273,0,-1.50238,0,0,6.881
39.7,-35.1806,-97.1645,0,-1.52389,0,0,6.876
39.72,-35.1776,-97.3019,0,-1.54527,0,0,6.871
39.74,-35.1746,-97.4391,0,-1.56664,0,0,6.866
39.76,-35.1762,-97.5763,0,4.69526,0,0,6.861
39.78,-35.1799,-97.7134,0,4.67402,0,0,6.856
39.8,-35.1861,-97.8502,0,4.65283,0,0,6.851
39.82,-35.1966,-97.9868,0,4.6317,0,0,6.846
39.84,-35.2073,-98.1231,0,4.6106,0,0,6.841
39.86,-35.2244,-98.2588,0,4.58958,0,0,6.836
39.88,-35.2415,-98.3943,0,4.56857,0,0,6.831
39.9,-35.2633,-98.5291,0,4.54794,0,0,6.826
39.92,-35.2869,-98.6634,0,4.52747,0,0,6.821
39.94,-35.313,-98.7972,0,4.50669,0,0,6.816
39.96,-35.343,-98.9301,0,4.4854,0,0,6.811
39.98,-35.3739,-99.0626,1.52E-08,4.46422,-2.25E-14,-1.10E-08,6.806
40,-35.4099,-99.1938,7.60E-09,4.44348,-1.31E-08,-5.49E-09,6.801
40.02,-35.4458,-99.3249,0,4.42275,0,0,6.796
40.04,-35.4875,-99.4541,0,4.40207,0,0,6.791
40.06,-35.5293,-99.5833,0,4.38141,0,0,6.786
40.08,-35.5755,-99.7107,0,4.36078,0,0,6.781
40.1,-35.6231,-99.8376,0,4.34017,0,0,6.776
40.12,-35.6738,-99.9632,0,4.3196,0,0,6.771
40.14,-35.727,-100.088,0,4.29905,0,0,6.766
40.16,-35.7821,-100.211,0,4.27852,0,0,6.761
40.18,-35.8408,-100.333,0,4.25801,0,0,6.756
40.2,-35.9002,-100.454,0,4.23752,0,0,6.751
40.22,-35.9643,-100.573,0,4.21708,0,0,6.746
40.24,-36.0283,-100.691,0,4.19666,0,0,6.741
40.26,-36.0972,-100.807,0,4.17281,0,0,6.736
40.28,-36.1663,-100.923,0,4.14878,0,0,6.731
40.3,-36.2398,-101.035,0,4.13071,0,0,6.726
40.32,-36.3147,-101.147,0,4.11455,0,0,6.721
40.34,-36.3896,-101.258,7.30E-09,4.09839,-1.31E-08,5.49E-09,6.716
40.36,-36.4684,-101.367,7.30E-09,4.08068,-1.31E-08,5.49E-09,6.711
40.38,-36.5495,-101.474,7.30E-09,4.06214,-1.31E-08,5.49E-09,6.706
40.4,-36.6304,-101.581,7.30E-09,4.04362,-1.31E-08,5.49E-09,6.701
40.42,-36.7146,-101.685,7.30E-09,4.02521,-1.31E-08,5.49E-09,6.696
40.44,-36.8014,-101.787,7.30E-09,4.00691,-1.31E-08,5.49E-09,6.691
40.46,-36.8881,-101.888,7.30E-09,3.98861,-1.31E-08,5.49E-09,6.686
40.48,-36.9774,-101.988,1.46E-08,3.97334,2.25E-14,1.10E-08,6.681
40.5,-37.0695,-102.084,1.46E-08,3.96134,2.25E-14,1.10E-08,6.676
40.52,-37.1615,-102.181,7.30E-09,3.94935,1.31E-08,5.49E-09,6.671
40.54,-37.2549,-102.276,7.30E-09,3.92767,1.31E-08,5.49E-09,6.666
40.56,-37.351,-102.368,7.30E-09,3.88605,1.31E-08,5.49E-09,6.661
40.58,-37.4497,-102.458,1.46E-08,3.86163,2.25E-14,1.10E-08,6.656
40.6,-37.5499,-102.545,7.30E-09,3.85258,-1.31E-08,5.49E-09,6.651
40.62,-37.6499,-102.633,7.30E-09,3.84354,-1.31E-08,5.49E-09,6.646
40.64,-37.75,-102.72,7.30E-09,3.8345,-1.31E-08,5.49E-09,6.641
40.66,-37.8511,-102.806,0,3.82414,0,0,6.636
40.68,-37.9565,-102.886,0,3.80931,0,0,6.631
40.7,-38.0617,-102.967,7.30E-09,3.7945,-1.31E-08,5.49E-09,6.626
40.72,-38.1669,-103.047,7.30E-09,3.77969,-1.31E-08,5.49E-09,6.621
40.74,-38.272,-103.128,7.30E-09,3.7649,-1.31E-08,5.49E-09,6.616
40.76,-38.3814,-103.202,7.30E-09,3.75057,-1.31E-08,5.49E-09,6.611
40.78,-38.4911,-103.276,1.49E-08,3.73628,-2.63E-08,2.31E-15,6.606
40.8,-38.6008,-103.349,1.49E-08,3.72201,-2.63E-08,2.31E-15,6.601
40.82,-38.7103,-103.423,1.49E-08,3.70774,-2.63E-08,2.31E-15,6.596
40.84,-38.8225,-103.492,1.49E-08,3.69381,-2.63E-08,2.31E-15,6.591
40.86,-38.9361,-103.558,2.25E-08,3.68008,-1.31E-08,-5.49E-09,6.586
40.88,-39.0496,-103.625,2.25E-08,3.66635,-1.31E-08,-5.49E-09,6.581
40.9,-39.163,-103.692,1.52E-08,3.65263,-2.25E-14,-1.10E-08,6.576
40.92,-39.2778,-103.756,1.52E-08,3.63915,-2.25E-14,-1.10E-08,6.571
40.94,-39.3946,-103.816,1.52E-08,3.62601,-2.25E-14,-1.10E-08,6.566
40.96,-39.5113,-103.876,7.60E-09,3.61287,1.31E-08,-5.49E-09,6.561
40.98,-39.6279,-103.935,7.60E-09,3.59975,-1.31E-08,-5.49E-09,6.556
41,-39.7451,-103.994,1.46E-08,3.58676,2.25E-14,1.10E-08,6.551
41.02,-39.8646,-104.047,7.30E-09,3.57426,-1.31E-08,5.49E-09,6.546
41.04,-39.984,-104.101,1.49E-08,3.56177,-2.63E-08,2.31E-15,6.541
41.06,-40.1033,-104.154,2.22E-08,3.54928,-1.31E-08,5.49E-09,6.536
41.08,-40.2227,-104.207,9.89E-16,3.53685,-2.63E-08,-7.58E-15,6.531
41.1,-40.3444,-104.255,1.46E-08,3.52504,2.25E-14,1.10E-08,6.526
41.12,-40.4659,-104.302,1.46E-08,3.51323,2.25E-14,1.10E-08,6.521
41.14,-40.5874,-104.349,2.22E-08,3.50143,-1.31E-08,5.49E-09,6.516
41.16,-40.7088,-104.396,2.22E-08,3.48964,-1.31E-08,5.49E-09,6.511
41.18,-40.832,-104.438,2.22E-08,3.47925,-1.31E-08,5.49E-09,6.506
41.2,-40.9553,-104.479,2.22E-08,3.46895,-1.31E-08,5.49E-09,6.501
41.22,-41.0784,-104.521,2.22E-08,3.45866,-1.31E-08,5.49E-09,6.496
41.24,-41.2015,-104.562,2.22E-08,3.44838,-1.31E-08,5.49E-09,6.491
41.26,-41.3258,-104.599,1.49E-08,3.4372,1.58E-20,9.89E-15,6.486
41.28,-41.4503,-104.635,1.49E-08,3.42587,1.53E-20,9.89E-15,6.481
41.3,-41.5746,-104.672,7.60E-09,3.41454,-1.31E-08,-5.49E-09,6.476
41.32,-41.6993,-104.706,7.60E-09,3.40388,-1.31E-08,-5.49E-09,6.471
41.34,-41.8247,-104.738,0,3.39419,0,0,6.466
41.36,-41.9499,-104.77,0,3.38451,0,0,6.461
41.38,-42.0751,-104.801,-7.60E-09,3.37484,-1.31E-08,5.49E-09,6.456
41.4,-42.201,-104.829,7.60E-09,3.36577,1.31E-08,-5.49E-09,6.451
41.42,-42.3269,-104.857,0,3.35674,0,0,6.446
41.44,-42.4527,-104.885,7.60E-09,3.34771,-1.31E-08,-5.49E-09,6.441
41.46,-42.5788,-104.911,1.52E-08,3.3408,-2.25E-14,-1.10E-08,6.436
41.48,-42.7052,-104.934,1.52E-08,3.33573,-2.25E-14,-1.10E-08,6.431
41.5,-42.8315,-104.958,1.52E-08,3.33066,-2.25E-14,-1.10E-08,6.426
41.52,-42.9577,-104.982,1.52E-08,3.32528,-2.25E-14,-1.10E-08,6.421
41.54,-43.084,-105.005,1.52E-08,3.31834,-2.25E-14,-1.10E-08,6.416
41.56,-43.2102,-105.028,-4.51E-16,3.31837,2.63E-08,-1.22E-14,6.411
41.58,-43.3362,-105.051,1.52E-08,3.3184,-2.25E-14,-1.10E-08,6.406
41.6,-43.4622,-105.073,1.52E-08,3.31843,-2.25E-14,-1.10E-08,6.401
41.62,-43.588,-105.096,1.52E-08,3.31846,-2.25E-14,-1.10E-08,6.396
41.64,-43.7138,-105.119,1.52E-08,3.3185,-2.25E-14,-1.10E-08,6.391
41.66,-43.8395,-105.142,1.52E-08,3.31853,-2.25E-14,-1.10E-08,6.386
41.68,-43.965,-105.165,7.60E-09,3.31856,1.31E-08,-5.49E-09,6.381
41.7,-44.0905,-105.188,7.60E-09,3.31859,1.31E-08,-5.49E-09,6.376
41.72,-44.2159,-105.21,0,3.31862,0,0,6.371
41.74,-44.3411,-105.233,0,3.31866,0,0,6.366
41.76,-44.4663,-105.256,0,3.31869,0,0,6.361
41.78,-44.5914,-105.279,0,3.31872,0,0,6.356
41.8,-44.7164,-105.301,0,3.31875,0,0,6.351
41.82,-44.8412,-105.324,0,3.31878,0,0,6.346
41.84,-44.966,-105.347,0,3.31881,0,0,6.341
41.86,-45.0907,-105.369,0,3.31885,0,0,6.336
41.88,-45.2153,-105.392,0,3.31888,0,0,6.331
41.9,-45.3398,-105.414,0,3.31891,0,0,6.326
41.92,-45.4642,-105.437,0,3.31894,0,0,6.321
41.94,-45.5884,-105.46,0,3.31897,0,0,6.316
41.96,-45.7126,-105.482,0,3.319,0,0,6.311
41.98,-45.8367,-105.505,0,3.31904,0,0,6.306
42,-45.9607,-105.527,0,3.31907,0,0,6.301
42.02,-46.0846,-105.55,0,3.3191,0,0,6.296
42.04,-46.2084,-105.572,0,3.31913,0,0,6.291
42.06,-46.3321,-105.595,0,3.31916,0,0,6.286
42.08,-46.4557,-105.617,0,3.31919,0,0,6.281
42.1,-46.5792,-105.64,0,3.31922,0,0,6.276
42.12,-46.7026,-105.662,0,3.31926,0,0,6.271
42.14,-46.8259,-105.684,0,3.31929,0,0,6.266
42.16,-46.9491,-105.707,0,3.31932,0,0,6.261
42.18,-47.0722,-105.729,0,3.31935,0,0,6.256
42.2,-47.1952,-105.751,0,3.31938,0,0,6.251
42.22,-47.3181,-105.774,0,3.31941,0,0,6.246
42.24,-47.4409,-105.796,0,3.31944,0,0,6.241
42.26,-47.5636,-105.818,0,3.31947,0,0,6.236
42.28,-47.6863,-105.841,0,3.31951,0,0,6.231
42.3,-47.8088,-105.863,0,3.31954,0,0,6.226
42.32,-47.9312,-105.885,0,3.31957,0,0,6.221
42.34,-48.0535,-105.907,0,3.3196,0,0,6.216
42.36,-48.1757,-105.93,0,3.31963,0,0,6.211
42.38,-48.2979,-105.952,0,3.31966,0,0,6.206
42.4,-48.4199,-105.974,0,3.31969,0,0,6.201
42.42,-48.5418,-105.996,0,3.31972,0,0,6.196
42.44,-48.6636,-106.018,0,3.31975,0,0,6.191
42.46,-48.7854,-106.04,0,3.31978,0,0,6.186
42.48,-48.907,-106.062,0,3.31982,0,0,6.181
42.5,-49.0285,-106.084,0,3.31985,0,0,6.176
42.52,-49.15,-106.106,0,3.31988,0,0,6.171
42.54,-49.2713,-106.128,0,3.31991,0,0,6.166
42.56,-49.3925,-106.151,0,3.31994,0,0,6.161
42.58,-49.5137,-106.173,0,3.31997,0,0,6.156
42.6,-49.6347,-106.194,0,3.32,0,0,6.151
42.62,-49.7556,-106.216,0,3.32003,0,0,6.146
42.64,-49.8765,-106.238,0,3.32006,0,0,6.141
42.66,-49.9972,-106.26,0,3.32009,0,0,6.136
42.68,-50.1179,-106.282,0,3.32012,0,0,6.131
42.7,-50.2384,-106.304,0,3.32015,0,0,6.126
42.72,-50.3589,-106.326,0,3.32018,0,0,6.121
42.74,-50.4792,-106.348,0,3.32022,0,0,6.116
42.76,-50.5995,-106.37,0,3.32025,0,0,6.111
42.78,-50.7196,-106.392,0,3.32028,0,0,6.106
42.8,-50.8397,-106.413,0,3.32031,0,0,6.101
42.82,-50.9596,-106.435,0,3.32034,0,0,6.096
42.84,-51.0795,-106.457,0,3.32037,0,0,6.091
42.86,-51.1993,-106.479,0,3.3204,0,0,6.086
42.88,-51.3189,-106.5,7.30E-09,3.32043,1.31E-08,5.49E-09,6.081
42.9,-51.4385,-106.522,7.30E-09,3.32046,1.31E-08,5.49E-09,6.076
42.92,-51.558,-106.544,7.30E-09,3.32049,1.31E-08,5.49E-09,6.071
42.94,-51.6773,-106.565,7.30E-09,3.32052,1.31E-08,5.49E-09,6.066
42.96,-51.7966,-106.587,7.30E-09,3.32038,1.31E-08,5.49E-09,6.061
42.98,-51.9159,-106.608,7.30E-09,3.32017,1.31E-08,5.49E-09,6.056
43,-52.035,-106.629,7.30E-09,3.31996,1.31E-08,5.49E-09,6.051
43.02,-52.154,-106.651,7.30E-09,3.31975,1.31E-08,5.49E-09,6.046
43.04,-52.273,-106.672,7.30E-09,3.31953,1.31E-08,5.49E-09,6.041
43.06,-52.3918,-106.693,1.46E-08,3.31932,2.25E-14,1.10E-08,6.036
43.08,-52.5106,-106.714,1.46E-08,3.31911,2.25E-14,1.10E-08,6.031
43.1,-52.6292,-106.736,1.46E-08,3.3189,2.25E-14,1.10E-08,6.026
43.12,-52.7477,-106.757,1.46E-08,3.31869,2.25E-14,1.10E-08,6.021
43.14,-52.8662,-106.778,1.46E-08,3.31848,2.25E-14,1.10E-08,6.016
43.16,-52.9845,-106.799,1.46E-08,3.31827,2.25E-14,1.10E-08,6.011
43.18,-53.1028,-106.82,1.46E-08,3.31806,2.25E-14,1.10E-08,6.006
43.2,-53.2209,-106.841,1.46E-08,3.31786,2.25E-14,1.10E-08,6.001
43.22,-53.339,-106.862,0,3.31765,0,0,5.996
43.24,-53.4569,-106.883,0,3.31744,0,0,5.991
43.26,-53.5748,-106.904,0,3.31723,0,0,5.986
43.28,-53.6926,-106.926,0,3.31702,0,0,5.981
43.3,-53.8102,-106.947,0,3.31681,0,0,5.976
43.32,-53.9278,-106.968,0,3.3166,0,0,5.971
43.34,-54.0452,-106.989,7.60E-09,3.31639,1.31E-08,-5.49E-09,5.966
43.36,-54.1626,-107.009,7.60E-09,3.31619,1.31E-08,-5.49E-09,5.961
43.38,-54.2799,-107.03,7.60E-09,3.31598,1.31E-08,-5.49E-09,5.956
43.4,-54.397,-107.051,7.60E-09,3.31577,1.31E-08,-5.49E-09,5.951
43.42,-54.5141,-107.072,7.60E-09,3.31556,1.31E-08,-5.49E-09,5.946
43.44,-54.6311,-107.093,7.60E-09,3.31535,1.31E-08,-5.49E-09,5.941
43.46,-54.7481,-107.113,7.60E-09,3.31511,1.31E-08,-5.49E-09,5.936
43.48,-54.865,-107.133,7.60E-09,3.31487,1.31E-08,-5.49E-09,5.931
43.5,-54.9818,-107.153,1.52E-08,3.31464,-2.25E-14,-1.10E-08,5.926
43.52,-55.0985,-107.174,1.52E-08,3.3144,-2.25E-14,-1.10E-08,5.921
43.54,-55.2151,-107.194,1.52E-08,3.31417,-2.25E-14,-1.10E-08,5.916
43.56,-55.3316,-107.214,1.52E-08,3.31393,-2.25E-14,-1.10E-08,5.911
43.58,-55.448,-107.234,1.52E-08,3.3137,-2.25E-14,-1.10E-08,5.906
43.6,-55.5643,-107.254,1.52E-08,3.31346,-2.25E-14,-1.10E-08,5.901
43.62,-55.6805,-107.274,1.52E-08,3.31322,-2.25E-14,-1.10E-08,5.896
43.64,-55.7966,-107.294,1.52E-08,3.31299,-2.25E-14,-1.10E-08,5.891
43.66,-55.9126,-107.314,0,3.31275,0,0,5.886
43.68,-56.0285,-107.334,0,3.31252,0,0,5.881
43.7,-56.1443,-107.354,0,3.31229,0,0,5.876
43.72,-56.26,-107.374,0,3.31205,0,0,5.871
43.74,-56.3756,-107.394,0,3.31182,0,0,5.866
43.76,-56.4911,-107.414,0,3.31158,0,0,5.861
43.78,-56.6065,-107.434,0,3.31135,0,0,5.856
43.8,-56.7218,-107.454,0,3.31112,0,0,5.851
43.82,-56.8371,-107.474,0,3.31088,0,0,5.846
43.84,-56.9522,-107.494,0,3.31065,0,0,5.841
43.86,-57.0672,-107.513,7.30E-09,3.31042,1.31E-08,5.49E-09,5.836
43.88,-57.1821,-107.533,7.30E-09,3.31019,1.31E-08,5.49E-09,5.831
43.9,-57.2969,-107.553,7.30E-09,3.30995,1.31E-08,5.49E-09,5.826
43.92,-57.4117,-107.573,7.30E-09,3.30972,1.31E-08,5.49E-09,5.821
43.94,-57.5263,-107.592,7.30E-09,3.30949,1.31E-08,5.49E-09,5.816
43.96,-57.641,-107.611,7.30E-09,3.30926,1.31E-08,5.49E-09,5.811
43.98,-57.7555,-107.631,7.30E-09,3.30903,1.31E-08,5.49E-09,5.806
44,-57.87,-107.65,7.30E-09,3.3088,1.31E-08,5.49E-09,5.801
44.02,-57.9843,-107.669,7.30E-09,3.30856,1.31E-08,5.49E-09,5.796
44.04,-58.0986,-107.688,1.46E-08,3.30833,2.25E-14,1.10E-08,5.791
44.06,-58.2127,-107.707,1.46E-08,3.3081,2.25E-14,1.10E-08,5.786
